,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
4485,27004,US,"Lightly fined and unfiltered, it's slightly cloudy in appearance with notes of mineral, citrus, herbs and spice. Aged partly in neutral oak, with the rest in stainless steel, the flavors are light, with a creamy midpalate and tart, electric acids, that verge on sour. Pair this with shellfish to see it at its best.",Underwood Mountain Vineyard,87,18.0,Washington,Columbia Gorge (WA),Washington Other,Sean P. Sullivan,@wawinereport,W.T. Vintners 2012 Underwood Mountain Vineyard Grüner Veltliner (Columbia Gorge (WA)),Grüner Veltliner,W.T. Vintners
4486,27006,US,"Lifted by notes of pear, petroleum jelly and apricot, it's medium bodied and drinks off dry (6 g/L residual sugar) with a tart, lingering finish.",Estate Grown,87,15.0,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,@wawinereport,Willow Crest 2012 Estate Grown Pinot Gris (Yakima Valley),Pinot Gris,Willow Crest
4487,27011,US,"No information was given as far as whether this was entirely stainless fermented, but that is the clear impression. Light fruit flavors of apple, pear, and green banana combine in a crisp wine that is modest in scale, balanced and fresh.",She-Devil,87,20.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Bergevin Lane 2012 She-Devil Chardonnay (Columbia Valley (WA)),Chardonnay,Bergevin Lane
4488,27013,US,"The Cabernet in this blend is Cabernet Franc, making it a Right Bank Bordeaux-style blend, at an astonishingly low price. Tart berry fruit and some stiff tannins suggest that a bit more bottle age may help to soften it; there are already some pleasing suggestions of barrel toast that run through the aromas and on into the finish.",Two Vines,87,8.0,Washington,Washington,Washington Other,Paul Gregutt,@paulgwine ,Columbia Crest 2011 Two Vines Merlot-Cabernet (Washington),Merlot-Cabernet,Columbia Crest
4489,27016,US,"This new wine from Efeste is a Right bank, Bordeaux-style blend of Merlot, Cab Franc and Cabernet Sauvignon. Tight and unyielding, even after many hours of breathing time, it's difficult to assess at this stage. Moderately ripe fruit remains closed down, showing gentle hints of sweet tomato, pomegranate and dried herbs.",Nana,87,44.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Efeste 2010 Nana Red (Columbia Valley (WA)),Bordeaux-style Red Blend,Efeste
4490,27019,US,"Dark pink-orange in color, this pungent 100% varietal wine was given no time in oak, allowing its crisp orange peel, grapefruit and cherry flavors to shine. Moderate acidity underlies the simple finish.",Dry Rosé of,88,15.0,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Pedroncelli 2016 Dry Rosé of Zinfandel (Dry Creek Valley),Zinfandel,Pedroncelli
4491,27020,US,"Blackberry, rose petal and espresso combine for a relatively light aromatic profile in this blend of 45% Cabernet Sauvignon, 35% Cabernet Franc and 20% Merlot. A cedar flavor dominates the palate, lending structure and depth to blackberry fruit and black pepper spice.",Maquette,88,40.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Sculpterra 2014 Maquette Red (Paso Robles),Bordeaux-style Red Blend,Sculpterra
4492,27029,US,Plum and bubblegum aromas show on the inviting nose of this bottling from the Barton family. There is an energetic tension to the palate that propels its light raspberry fruit flavors into the finish.,Soul Mate,88,26.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Barton 2016 Soul Mate Rosé (Paso Robles),Rosé,Barton
4493,27030,US,"This blends 65% Cabernet Sauvignon and 35% Syrah to create a juicy expression of both varieties. Cassis, vanilla and blackberry notes show both aromatically and in flavor, as the wine builds in depth and concentration.",Maestro Collection,88,55.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Beaulieu Vineyard 2013 Maestro Collection Cabernet Sauvignon-Syrah (Napa Valley),Cabernet Sauvignon-Syrah,Beaulieu Vineyard
4494,27041,US,"The aromas show notes of herb, jalapeño pepper, dark fruit, and barrel spice, with the alcohol poking through a touch. The flavors are medium bodied, brightened by tart acidity. Grainy tannins back it all up.",Marie's View Wallula Vineyard,88,80.0,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,@wawinereport,Den Hoed 2013 Marie's View Wallula Vineyard Cabernet Sauvignon (Horse Heaven Hills),Cabernet Sauvignon,Den Hoed
4495,27045,US,"This wine is 100% varietal coming from one of the top vineyards in the state. Reserved aromas of spice box, blackberry, barrel tones and gun smoke lead to elegantly styled fruit flavors. There are some interesting thing going on but they don't all come together at present.",Champoux Vineyard,88,65.0,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,@wawinereport,Fidelitas 2014 Champoux Vineyard Cabernet Sauvignon (Horse Heaven Hills),Cabernet Sauvignon,Fidelitas
4496,27047,US,"Opening with a touch of petrol-like reduction on the nose, this Eastside Road-grown wine imparts lighter shades of apple blossom and grapefruit pith, while a well-hewn foundation of minerality forms its core. Deep toffee, caramel and fig tones develop in the glass, with an intensity of body and warmth on the finish.",UV El Diablo Vineyard,94,70.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Arista 2014 UV El Diablo Vineyard Chardonnay (Russian River Valley),Chardonnay,Arista
4497,27048,US,"Concentrated cherry and plum aromas meet with iron, cinnamon and gingersnap on the nose of this single-vineyard wine. The flavors surpass the aromas in succulence—star anise, nutmeg and bay leaf seemingly wrapped in buttered pastry.",Graham Family Vineyard,94,48.0,California,Russian River Valley,Sonoma,Matt Kettmann,@mattkettmann,August West 2015 Graham Family Vineyard Pinot Noir (Russian River Valley),Pinot Noir,August West
4498,27049,US,"Velvety and plush on the palate, this classic Cabernet offers firm, youthful tannins and full-bodied concentration of dense black fruit. Cedar, dried herb and tobacco scents frame its core, broadcasting a burning intensity and sanguine chewiness. Cellar and enjoy best 2023–2033.",Georges de Latour Private Reserve,94,145.0,California,Rutherford,Napa,Virginie Boone,@vboone,Beaulieu Vineyard 2013 Georges de Latour Private Reserve Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,Beaulieu Vineyard
4499,27052,US,"The nose of this bottling from actress Challen Cates impresses with its spicy cherry, mulberry, juniper and mace notes. The palate is silky in texture and extremely well integrated, long-lasting and layered, with shiitake mushroom, forest floor, red cherry and earthy loam flavors.",Zotovich Vineyard,94,60.0,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Challen 2013 Zotovich Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Challen
4500,27053,US,"Viscous and dark in the glass, this can be none other than a Daou wine. The telltale crème de cassis, black cherry, mocha and espresso aromas lead to a palate of exotic black spice and concentrated fruit, its blackberry and blueberry flavors accented with hoisin notes. It has enough structure to age but is also accessible now.",Estate,94,85.0,California,Adelaida District,Central Coast,Matt Kettmann,@mattkettmann,Daou 2014 Estate Cabernet Sauvignon (Adelaida District),Cabernet Sauvignon,Daou
4501,27064,US,"Lilac, crème de cassis and grape Jolly Rancher scents are layered with anise and lavender touches on the nose of this bottling from one of the winery's favorite vineyards. The palate dives into deep fruit flavors, like concentrated boysenberry and olallieberry, enlivened by Christmas spice, juniper and pine. It's all framed by an intense and unwavering tannic structure. Drink now–2028.",Thompson Vineyard,94,50.0,California,Santa Barbara County,Central Coast,Matt Kettmann,@mattkettmann,Jaffurs 2013 Thompson Vineyard Syrah (Santa Barbara County),Syrah,Jaffurs
4502,27065,US,"From a cool and fog-steeped pocket of the appellation, this wine is defined by its vibrant acidity and grippy structure. The densely packed palate features dried apricot, lime peel and nutmeg spice within a medium-bodied frame, those flavors lingering long into the finish.",Banfield Vineyard,94,70.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Arista 2014 Banfield Vineyard Chardonnay (Russian River Valley),Chardonnay,Arista
4503,27066,US,"Elegant and tightly wound kirsch, crème de cassis, charred beef and toffee aromas show on the nose of this blend of 55% Merlot and 45% Cabernet Sauvignon. Its toffee flavor is laced with chocolate and charcoal on the palate, and its sticky tannins need time to smooth out. Drink 2019–2029.",Micho,94,75.0,California,Adelaida District,Central Coast,Matt Kettmann,@mattkettmann,Daou 2014 Micho Red (Adelaida District),Bordeaux-style Red Blend,Daou
4504,27067,US,"Roasted meat, rosemary, peppercorn, dried flower and blackberry notes show on the wondrously gamy nose of this wine. The palate echos that savory style, with generous lamb, char, dark berry and peppercorn flavors.",John Sebastiano Vineyard,94,55.0,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Dragonette 2014 John Sebastiano Vineyard Syrah (Santa Ynez Valley),Syrah,Dragonette
4505,27068,US,"Dark and thick in the glass, this blend of 82% Syrah and 18% Mourvèdre leads with black cherry syrup, smoked beef and dark chocolate aromas, which blossom as the wine opens. Rich and lavish on the palate, it has fine tannins that frame its blueberry, cassis and mocha flavors. It's firmly structured, with a lingering acidity.",Authenticity,94,75.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Epoch Estate Wines 2013 Authenticity Red (Paso Robles),Rhône-style Red Blend,Epoch Estate Wines
4506,27070,US,"This power-packed blend of 80% Cabernet Sauvignon and 20% Malbec offers superripe cassis, fudge, vanilla bean and burnt coffee aromas. That coffee element carries over to the lush and softly structured palate, melding with blueberry, caramel and pork fat flavors, a meaty spice note adding to the deliciousness.",Caliber,94,65.0,California,Templeton Gap District,Central Coast,Matt Kettmann,@mattkettmann,ONX 2014 Caliber Red (Templeton Gap District),Bordeaux-style Red Blend,ONX
4507,27071,US,"ONX's current releases are quite delicious and complex. This rich, multi-layered blend of 63% Syrah, 21% Malbec, 11% Grenache and 5% Petite Sirah shows blackened plum, blueberry, soy, porcini mushroom and pepper notes on the nose. On the palate, blackberry, charred lamb and rosemary flavors are the story, framed by upright structure and powerful acidity.",Reckoning,94,58.0,California,Templeton Gap District,Central Coast,Matt Kettmann,@mattkettmann,ONX 2014 Reckoning Red (Templeton Gap District),Red Blend,ONX
4508,27090,US,"If you are a fan of Rosenblum Zins, you might want to try this Washington Zin, styled in the same 16.4% alcohol mode. It's got plenty of syrupy berry fruit, and some very chocolaty streaks as well, but the tannins are earthy and still have a bitter finish to them. The winery's regular Zin is far better.",Proprietor's Reserve,84,38.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Maryhill 2005 Proprietor's Reserve Zinfandel (Columbia Valley (WA)),Zinfandel,Maryhill
4509,27104,US,"Puckering in tannins with a rubbery imprint around blackberry and black tar, this is a huge wine that may need a bit of decanting to enjoy.",Lot 501,83,30.0,California,Howell Mountain,Napa,Virginie Boone,@vboone,Cameron Hughes 2012 Lot 501 Cabernet Sauvignon (Howell Mountain),Cabernet Sauvignon,Cameron Hughes
4510,27113,US,"Chalky and thin, this shows no particular varietal character. It looks as if it's already fading, and flavors taste woody and dull. Two bottles tasted; same notes.",Hebron Bloc,82,27.0,Oregon,Umpqua Valley,Southern Oregon,Paul Gregutt,@paulgwine ,Reustle 2013 Hebron Bloc Grenache (Umpqua Valley),Grenache,Reustle
4511,27122,US,"Iron, pomegranate and dust aromas show on the nose of this entry-level bottling from the Los Gatos producer. Bright red fruits and solid brown spice show on the palate that proves light, airy and easy as it dances across the tongue with energy.",Cuvee Los Gatos,87,27.0,California,Monterey County,Central Coast,Matt Kettmann,@mattkettmann,Testarossa 2013 Cuvee Los Gatos Pinot Noir (Monterey County),Pinot Noir,Testarossa
4512,27147,US,"Floral, grapefruity aromas and sweet honey and peach flavors make this a very effusive and fruity wine. Though rich with flavor it's not cloying and is light bodied.",Allegro,86,12.0,California,California,California Other,Jim Gordon,@gordone_cellars,Martin & Weyrich 2012 Allegro Moscato (California),Moscato,Martin & Weyrich
4513,27158,US,"Most Airfield Estate wines are single variety; this is their Bordeaux-style blend, made from five Bordeaux grape varieties. More than 50% Cabernet Sauvignon sourced from young vines, it's bright with fresh red berry and pomegranate fruit, set amidst a generous splash of brown spices. The wines spent two years in 50% new French oak, and should continue to improve over the next five years.",Aviator,89,30.0,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,Airfield Estates 2010 Aviator Red (Yakima Valley),Bordeaux-style Red Blend,Airfield Estates
4514,27175,US,"Soft and lightly buttery, this offers clean fruit flavors of apple and pear. Not quite as concentrated as previous efforts, perhaps a reflection of a cooler vintage in this northern location.",Stillwater Creek Vineyard,89,23.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Novelty Hill 2011 Stillwater Creek Vineyard Chardonnay (Columbia Valley (WA)),Chardonnay,Novelty Hill
